씬 ID,대화 ID,대화 종류,화자,대사,선택지 ID,연결된 대화 ID,삽화,초상화,표시 아이템,효과음,배경음악
,198,VerandaDialogue,김진혁,저...누나 같은 사람이요...,,,CV_HandBear_Illustration,NamSuprised_Portrait,,,NormalTalk_BGM
,,,,(아...),,,,NamShy_Portrait,,,
,,,,(내가...무슨 말을...),,,,,,,
,,,,아...저 누나...그게 아니라...,,,,,,,
,199,VerandaDialogue,이채린,...,,,,CharinNormal_Portrait,,,
,,,,그거 고백이에요?,,,,,,,
,200,VerandaDialogue,김진혁,네...?,,,,NamShy_Portrait,,,
,201,VerandaDialogue,이채린,그거 고백이냐고요.,,,,CharinNormal_Portrait,,,
,202,VerandaDialogue,김진혁,어...,,,,NamShy_Portrait,,,
,,,,그...그게 아니라...,,,,,,,
,203,VerandaDialogue,이채린,ㅋㅋㅋㅋㅋㅋ,,,,CharinEyeSmile_Portrait,,,
,,,,많이 당황 한거 같은데 ㅋㅋㅋ,,,,,,,
,204,VerandaDialogue,김진혁,(아...),,,,NamShy_Portrait,,,
,,,,(너무 창피하다...),,,,,,,
,,,,(당사자 앞에서 이렇게 대놓고...),,,,,,,
,,,,(물론 누나가 싫은건 아닌데...그런 뜻이 아니였는데...),,,,,,,
,,,,그...말실수에요...,,,,,,,
,205,VerandaDialogue,이채린,ㅎㅎ 알겠어요.,,,,CharinSmile_Portrait,,,
,,,,술 남았어요?,,,,,,,
,206,VerandaDialogue,김진혁,아...그 다 마셨어요.,,,,NamSuprised_Portrait,,,
,207,VerandaDialogue,이채린,자 여기 한 캔 까요.,,,CV_StartBear_Illustration,CharinSmile_Portrait,Kass_DisplayItem,,
,,,,남은 것도 짠해야죠.,,,,CharinEyeSmile_Portrait,Kass_DisplayItem,,
,208,VerandaDialogue,김진혁,아...네!,,,,NamSmile_Portrait,,,
,209,VerandaDialogue,이채린,짠~,,,,CharinEyeSmile_Portrait,,,
,210,VerandaDialogue,김진혁,짠!,,,,NamSmile_Portrait,,,
,211,VerandaDialogue,이채린,...,,,CV_DrinkBear_Illustration,CharinEyeSmile_Portrait,,,
,212,VerandaDialogue,김진혁,...,,,,NamSmile_Portrait,,,
,213,VerandaDialogue,이채린,캬~ 좋네요.,,,CV_Red_EndBear_Illustration,CharinEyeSmile_Portrait,,,
,214,VerandaDialogue,김진혁,하하...,,,,NamShy_Portrait,,,
,215,VerandaDialogue,이채린,이상형 말해줬으니까 저도 말해드릴게요. 제 이상형.,,,CV_Red_HandBear_Illustration,CharinEyeSmile_Portrait,,,
,216,VerandaDialogue,김진혁,(...!),,,,NamSuprised_Portrait,,,
,217,VerandaDialogue,이채린,음...저는 진혁씨 같은 사람이 이상형인 거 같아요.,,,,CharinEyeSmile_Portrait,,,
,218,VerandaDialogue,김진혁,네..??,,,,NamShy_Portrait,,,
,219,VerandaDialogue,이채린,ㅎㅎ,,,,CharinSmile_Portrait,,,
,,,,진짜 진심으로 받아들이는거에요?,,,,CharinEyeSmile_Portrait,,,
,220,VerandaDialogue,김진혁,아...그...아니..에요..,,,,NamShy_Portrait,,,
,221,VerandaDialogue,이채린,ㅋㅋㅋㅋㅋㅋ,,,,CharinEyeSmile_Portrait,,,
,,,,저는 그런 느낌이 있어요@ 딱 봤을 때 뭔가 끌리는 사람?,,,,CharinSmile_Portrait,,,
,,,,그래서 저는 제 이상형을 정확하게는 몰라요.,,,,,,,
,,,,그래도 이거 하나는 확신하는 게.,,,,,,,
,,,,저를 좋아한다고 느껴지는 사람이 좋더라고요. 근데 정말 저를 생각해 주는 그런 사람이요.,,,,,,,
,,,,애매하게 좋아하고 그러면...굳이 사귀어야 하나? 그런 느낌이 들거든요.,,,,,,,
,222,VerandaDialogue,김진혁,...그렇군요.,,,,NamNormal_Portrait,,,
,223,VerandaDialogue,이채린,근데 진혁씨는 제가 확실히 좋나 봐요? 절 딱 이상형이라고 말하고?,,,,CharinEyeSmile_Portrait,,,
,224,VerandaDialogue,김진혁,아...그...어......,,,,NamShy_Portrait,,,
,225,VerandaDialogue,이채린,농담이에요 ㅋㅋㅋ,,,,CharinEyeSmile_Portrait,,,
,,,,진혁씨 되게 쉽게 고장 나네요? ,,,,,,,
,226,VerandaDialogue,김진혁,하하...,,,,NamShy_Portrait,,,
,,,,(당장에라도 숨고 싶다...),,,,,,,
,227,VerandaDialogue,이채린,ㅋㅋㅋㅋㅋㅋ,,,,CharinEyeSmile_Portrait,,,
,,,,반응 되게 재밌네요.,,,,,,,
,,,,종종 이걸로 놀려야겠네요 ㅋㅋㅋ,,,,,,,
,228,VerandaDialogue,김진혁,하하...,,,,NamNormal_Portrait,,,
,229,VerandaDialogue,이채린,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,,,CharinNormal_Portrait,,,
,,,,음...이제 술도 다 마셨네요. ,,,CV_Red_NoSmoke_Illustration,CharinSmile_Portrait,,,
,,,,이 정도만 딱 마실까요?,,,,,,,
,230,VerandaDialogue,김진혁,네...뭐 상관없어요.,,,,NamSmile_Portrait,,,
,231,VerandaDialogue,이채린,그래요 ㅋㅋㅋ,,,,CharinSmile_Portrait,,,
,,,,...후,,,,CharinNormal_Portrait,,,
,,,,그러고 보니 어쩌다가 여기서 살게 된 거에요?,,,,CharinSmile_Portrait,,,
,,,,갑자기 궁금하네요.,,,,,,,
,232,VerandaDialogue,김진혁,음...딱히 큰 이유는 없어요.,,,,NamNormal_Portrait,,,
,,,,회사랑 가깝다는 이유로 여기 살게 된 거 같아요.,,,CV_Smoking_Illustration,,,,
,,,,대학교는 집에서 의외로 가까워서 통학하고 다녔는데@ 회사는 아니더라고요.,,,,,,,
,,,,그래서 근처에 적당히 살만한 곳 찾아보니까 여기가 괜찮은 거 같아서 여기서 살게 됐어요.,,,,,,,
,,,,그러고 보니까@ 누나 이제 내일이면 이사 가시잖아요...,,,CV_HandSmoke_Illustration,NamSuprised_Portrait,,,
,233,VerandaDialogue,이채린,그렇죠?,,,,CharinSmile_Portrait,,,
,234,VerandaDialogue,김진혁,혹시 이사는 왜 가는 거에요..?,,,,NamNormal_Portrait,,,!StopMusic
,235,VerandaDialogue,이채린,어...,,,,CharinSuprised_Portrait,,,
,,,,음...,,,,CharinNormal_Portrait,,,
,,,,...,,,,,,,
,,,,...일단 제가 여기 자취하게 된 이유가 전에 살던 곳에서 제가 도망쳐 나왔어요...,,,,,,,
,236,VerandaDialogue,김진혁,네...?,,,,NamNormal_Portrait,,,Past_Story_BGM
,237,VerandaDialogue,이채린,...후,,,CV_Smoking_Illustration,CharinCloseEye_Portrait,,,
,,,,...,,,,,,,
,238,VerandaDialogue,김진혁,...,,,,NamNormal_Portrait,,,
,239,VerandaDialogue,이채린,...,,,,CharinCloseEye_Portrait,,,
,240,VerandaDialogue,김진혁,...,,,,NamNormal_Portrait,,,
,,,,혹시 무슨 일 있었어요...?,,,CV_HandSmoke_Illustration,NamSuprised_Portrait,,,
,241,VerandaDialogue,이채린,음...,,,,CharinCloseEye_Portrait,,,
,,,,에전...일인데요...,,,,,,,
,,,,...,,,,,,,
,,,,저희 아버지는...좀 좋지 못한 분이셨어요...,,,,,,,
,,,,알코올중독에...사업은 크게 망해서 빚도 가지고 계시고...,,,,,,,
,,,,가끔 저랑 어머니한테 분풀이도 하시면서...때리기도 하셨거든요...,,,,CharinNormal_Portrait,,,
,,,,어릴 때 그런 사람 밑에서 사는 게 너무 힘들었어요...,,,,,,,
,,,,정말...고통이었죠...,,,,,,,
,,,,...,,,,,,,
,,,,어머니는 그런 상황에서 벗어나기 위해서 어린 저를 끌어안고 집에서 도망쳐 나왔어요...,,,,CharinCloseEye_Portrait,,,
,,,,어디든 상관없었어요...그 사람이 없는 곳이면 어디든...,,,,,,,
,,,,다행히 어머니는 그 사람한테서 도망쳤고 겨우 자리를 잡으셨어요.,,,,CharinNormal_Portrait,,,
,,,,어린 저를 어떻게든 먹여 살리시겠다고 이런저런 일도 하시면서 저를 열심히 키워주셨거든요...,,,,,,,
,,,,남들보다 뒤처지는 사람이 되지 않도록...,,,,,,,
,,,,올바른 사람으로 자랄 수 있도록...,,,,CharinSmile_Portrait,,,
,242,VerandaDialogue,김진혁,...,,,CV_Smoking_Illustration,NamNormal_Portrait,,,
,243,VerandaDialogue,이채린,그렇게 성인이 될 때까지 저랑 어머니는 그 사람을 잊은 채 열심히 살아왔어요.,,,CV_HandSmoke_Illustration,CharinSmile_Portrait,,,
,,,,다행히도 집에서 뛰쳐나온 뒤로 그 사람이 저희를 찾거나 그러진 않았거든요...,,,,,,,
,,,,어찌 보면 불행 중 다행...인 거죠...,,,,,,,
,,,,...,,,,CharinNormal_Portrait,,,
,,,,근데 대학 때문에 자취를 시작한 뒤로...길 가다가 그 사람을 본 거에요.,,,,,,,
,244,VerandaDialogue,김진혁,...,,,,NamNormal_Portrait,,,
,245,VerandaDialogue,이채린,제가 어릴때 기억뿐이긴 하지만...한눈에 봐도 알 수 있었어요...,,,,CharinCloseEye_Portrait,,,
,,,,...,,,,,,,
,,,,그 사람을 피해서 빠르게 집에 도착했는데도...,,,,,,,
,,,,‘혹시나 날 알아보면 어쩌지...?’ ‘만약 알아보면 그 뒤로 어떡하지...’,,,,,,,
,,,,이런 생각들이 나니까 정말 무서웠어요...,,,,,,,
,,,,그 뒤로도 수업 나갈 때마다 길 근처에 계속 보이는 거에요...,,,,CharinNormal_Portrait,,,
,,,,분명 평소에 안보였는데...한 번 본 뒤로는 계속 보이게 된 거죠...,,,,,,,
,,,,...,,,,,,,
,,,,그래서 여기로 이사 왔어요.,,,,CharinSmile_Portrait,,,
,,,,자퇴한 뒤여서 굳이 대학 근처에 안 살아도 됐었고...,,,,,,,
,,,,여기는 그래도 전에 살던 곳에 비하면 걸어서 몇 시간 거리기도 했거든요...,,,,,,,
,,,,...,,,,,,,
,,,,드디어 숨통이 좀 트이는 거에요.,,,,CharinSmile_Portrait,,,
,246,VerandaDialogue,김진혁,...,,,,NamNormal_Portrait,,,
,247,VerandaDialogue,이채린,...,,,,CharinCloseEye_Portrait,,,
,,,,...후,,,CV_Smoking_Illustration,,,,
,,,,다행히 여기서 그 사람을 마주친 적은 없었어요.,,,CV_HandSmoke_Illustration,CharinSmile_Portrait,,,
,,,,엄청...,,,,,,,
,,,,안심이 됐죠...,,,,,,,
,,,,답답하고 무서웠던 감정들도...조금씩 없어지기 시작했고...,,,,,,,
,,,,전처럼 무섭거나 그러지도 않았어요.,,,,,,,
,,,,그래서 여기서 다시 마음을 다잡고 자취하면서 살아야겠다고 결심하고 쭉 살다가...,,,,,,,
,,,,1달 전에 어머니랑 전화하다가 제가 그 일을 어머니한테 얘기했어요.,,,,,,,
,,,,이런 일이 있었고...무서웠다고...,,,,,,,
,,,,그러더니 어머니가 당분간은 자기랑 같이 살자고 하시는 거에요.,,,,,,,
,,,,다시 자취해도 상관없으니까@ 당분간은 자기랑 같이 살자고...,,,,,,,
,248,VerandaDialogue,김진혁,...,,,,NamNormal_Portrait,,,
,249,VerandaDialogue,이채린,어머니도...걱정 되셨나 봐요...,,,,CharinSmile_Portrait,,,
,,,,...,,,,,,,
,,,,그래서 어머니 사시는 곳으로 이사 가는 거에요.,,,,,,,
,,,,어머니 걱정 안 시켜드리려고...,,,,,,,
,250,VerandaDialogue,김진혁,...,,,,NamNormal_Portrait,,,
,251,VerandaDialogue,이채린,하하...조금 얘기가 무거워졌죠? ,,,CV_Red_NoSmoke_Illustration,CharinSmile_Portrait,,,
,252,VerandaDialogue,김진혁,아니에요@ 괜찮아요.,,,,NamSuprised_Portrait,,,
,,,,그런 과거가 있을 줄은 몰랐어요...,,,,,,,
,253,VerandaDialogue,이채린,하하...,,,,CharinSmile_Portrait,,,
,,,,그래도 들어줘서 고마워요...,,,,,,,
,,,,많이 무거운 얘기였을 텐데...,,,,,,,
,254,VerandaDialogue,김진혁,에이@ 아니에요.,,,,NamSmile_Portrait,,,
,,,,술 마실 때 이런 진솔한 얘기도 하고 그러는 거죠!,,,,,,,
,255,VerandaDialogue,이채린,ㅋㅋㅋ 고마워요.,,,,CharinSmile_Portrait,,,
,,,,음...그럼 저희 술 조금만 더 마실까요?,,,,,,,
,,,,생각해 보니까 냉장고에 아마 몇 캔 더 있을 거에요.,,,,CharinEyeSmile_Portrait,,,
,256,VerandaDialogue,김진혁,저야 좋죠! 누나 마시고 싶은 만큼 들고 와요.,,,,NamSmile_Portrait,,,
,257,VerandaDialogue,이채린,알겠어요 ㅋㅋㅋ 조금만 기다려요.,,,,CharinEyeSmile_Portrait,,,
,258,VerandaNarration,,(그 뒤로는 누나랑 시간 가는 줄도 모르고 얘기하고 떠들었다.),,,!HideIllustration,,,,!StopMusic
,,,,(술도 더 들고 오셔서 남은 육포들도 먹으면서 진솔한 대화를 나눴다.),,,,,,,
,,,,(얘기하다 보니 술도 슬슬 다 마셔갔고@ 육포들도 한두 조각 밖에 남지 않았다.),,,,,,,
,,,,(누나랑 나는 서로 취기 간 돈 상태로 계속해서 얘기하고 떠들었다.),,,,,,,
,259,VerandaDialogue,이채린,ㅎㅎ,,,CV_Red_HandBear_Illustration,CharinEyeSmile_Portrait,,,Day5AllGoodLast_BGM
,260,VerandaDialogue,김진혁,왜 그래요@ 누나?,,,,NamSmile_Portrait,,,
,261,VerandaDialogue,이채린,그냥...,,,,CharinSmile_Portrait,,,
,,,,기분 좋아서...,,,,CharinEyeSmile_Portrait,,,
,,,,너랑 있으면...엄청 편하고 좋아서 그런가 봐...,,,,,,,
,262,VerandaDialogue,김진혁,(어느 순간부터 누나는 반말을 하기 시작했다.),,,,NamNormal_Portrait,,,
,,,,(아마 술 마시기 전에 말했던 주사인 거 같다.),,,,NamSmile_Portrait,,,
,,,,(기분 좋다고 엄청나게 마시더니...결국엔 취한 거 같다.),,,,,,,
,,,,저도...누나랑 있으면 되게 기분 좋아요.,,,,,,,
,,,,혼자 있을 때는...외롭고...씁쓸했는데...,,,,,,,
,,,,누나랑 대화하고 나서부터는 하루하루가 기대가 됐어요.,,,,,,,
,263,VerandaDialogue,이채린,...,,,,CharinShy_Portrait,,,
,264,VerandaDialogue,김진혁,오늘은 누나랑 무슨 얘기 할지...오늘은 또 어떤 모습이실지...,,,,NamSmile_Portrait,,,
,,,,요 며칠 동안은 누나 덕분에 정말 즐거웠어요.,,,,,,,
,265,VerandaDialogue,이채린,ㅎㅎ...그런 말 들으니까 부끄럽네...,,,CV_Red_StartBear_Illustration,CharinShy_Portrait,,,
,,,,...후,,,,,,,
,,,,나도 고마워.,,,,CharinSmile_Portrait,,,
,,,,내 부탁 들어준 착하고 재밌고@ 편안한 오빠가 내 옆집에 살아서 다행이야...,,,,CharinEyeSmile_Portrait,,,
,,,,이런 행복 너무 오랜만이야...,,,CV_Red_EndBear_Illustration,,,,
,266,VerandaDialogue,김진혁,...???,,,,NamSuprised_Portrait,,,
,,,,오빠?,,,,,,,
,,,,방금 오빠라고 한 거...에요?,,,,,,,
,267,VerandaDialogue,이채린,ㅎㅎ...,,,,CharinSmile_Portrait,,,
,,,,...후,,,CV_Red_NoSmoke_Illustration,,,,
,,,,우리 이제 슬슬 들어갈까?,,,,CharinEyeSmile_Portrait,,,
,,,,졸려서 더 얘기할 힘이 안 난다...,,,,,,,
,268,VerandaDialogue,김진혁,...,,,,NamNormal_Portrait,,,
,,,,그래요 누나@ 오늘 누나 많이 얘기하긴 했어요 ㅋㅋㅋ,,,,NamSmile_Portrait,,,
,269,VerandaDialogue,이채린,ㅋㅋㅋ 그래~,,,,CharinEyeSmile_Portrait,,,
,,,,오늘 정말 진심으로 재밌었어. 나중에 나랑 또 술 마시고 얘기하자.,,,,,,,
,270,VerandaDialogue,김진혁,알겠어요@ 누나.,,,,NamSmile_Portrait,,,
,271,VerandaDialogue,이채린,먼저 들어갈게@ 오빠...,,,,CharinEyeSmile_Portrait,,,
,,,,내일 또 봐@ 좋은 꿈 꿔.,,,,CharinShy_Portrait,,,
,272,VerandaDialogue,김진혁,누나도 좋은 밤 되세요...,,,,NamSmile_Portrait,,,
,273,VerandaNarration,,(드르륵...),,,,,,Beranda_Sound_SFX,
,274,VerandaDialogue,김진혁,(...),,,Veranda_Illustration,NamNormal_Portrait,,,
,,,,(...방금 내가 뭘 들은 거지...?),,,,NamShy_Portrait,,,
,,,,(...오빠??),,,,,,,
,,,,(그냥 주사 중에 하나인 건가...),,,,NamSuprised_Portrait,,,
,,,,(당황스럽네...),,,,NamNormal_Portrait,,,
,,,,(...),,,,,,,
,,,,(몇 시지...?),,,,,,,
,,,,(와...벌써 새벽 3시라고...??),,,,NamSuprised_Portrait,,,
,,,,(이렇게 오래 얘기했을 줄은 몰랐는데...),,,,,,,
,,,,(누나도 피곤할 만했다.),,,,,,,
,,,,(오늘...너무 꿈만 같은 하루였다...),,,,NamSmile_Portrait,,,
,,,,(나도 이제 슬슬 들어가자.),,,,,,,
1060,1,VerandaDialogue,김진혁,하아아암...,,,Veranda_Illustration,NamNormal_Portrait,,,
,,,,(피곤하다...),,,,,,,
,,,,(어제 술 막 많이 마시진 않았는데...약간 숙취가 있네...),,,,,,,
,,,,(오랜만에 마셔서 그런가...),,,,,,,
,,,,(누난 괜찮은가...?),,,,,,,
,,,,(...),,,,,,,
,,,,(이제 내일이면 누나 가는구나...),,,,,,,
,,,,(...),,,,,,,
,,,,(오늘이 그럼 마지막 날이네...),,,,,,,
,,,,(요 며칠 동안 누나랑 대화도 하고...),,,,,,,
,,,,(재밌었다.),,,,,,,
,,,,(...),,,,,,,
,,,,(누나 언제 나오실려나...),,,,,,,
,2,VerandaNarration,,(5분 후),,,!HideIllustration,,,,
,3,VerandaDialogue,이채린,미안해요@ 조금 늦었죠? 잠시만요.,,,Veranda_Illustration,CharinNormal_Portrait,,,
,,,,...,,,CV_Smoking_Illustration,,,Beranda_Sound_SFX,
,,,,...후,,,,,,,NormalTalk_BGM
,,,,어제 간만에 술 마셔서 좋았어요.,,,CV_HandSmoke_Illustration,CharinSmile_Portrait,,,
,,,,오랜만에 마신 술이라 그런지 되게 즐거웠어요.,,,,,,,
,4,VerandaDialogue,김진혁,저도 좋았어요 누나.,,,,NamSmile_Portrait,,,
,5,VerandaDialogue,이채린,다행이에요.,,,,CharinSmile_Portrait,,,
,6,VerandaDialogue,김진혁,그러면 누나 내일 몇 시에 나가시는 거에요?,,,,NamNormal_Portrait,,,
,7,VerandaDialogue,이채린,음...아마 막 늦게 가지는 않고...,,,,CharinSmile_Portrait,,,
,,,,그래도 한 저녁 시간 때 전에는 나갈 거 같아요.,,,,,,,
,8,VerandaDialogue,김진혁,적당히 늦고 좋네요.,,,,NamSmile_Portrait,,,
,,,,짐은 다 챙겼어요?,,,,,,,
,9,VerandaDialogue,이채린,음...뭐 딱히 챙길 것도 없고 해서@ 다 챙겨놨어요.,,,,CharinNormal_Portrait,,,
,10,VerandaDialogue,김진혁,좋네요.,,,,NamSmile_Portrait,,,
,11,VerandaDialogue,이채린,그렇죠.,,,,CharinNormal_Portrait,,,
,,,,...,,,,,,,
,12,VerandaDialogue,김진혁,...,,,CV_Smoking_Illustration,NamNormal_Portrait,,,
,13,VerandaDialogue,이채린,...후,,,,CharinNormal_Portrait,,,
,,,,진혁씨.,,,CV_HandSmoke_Illustration,CharinSmile_Portrait,,,
,14,VerandaDialogue,김진혁,네?,,,,NamNormal_Portrait,,,
,15,VerandaDialogue,이채린,며칠 동안 저랑 이렇게 얘기해줘서 다시 한 번 고마워요.,,,,CharinSmile_Portrait,,,
,,,,혼자서 좀 외롭고 그랬는데...,,,,,,,
,,,,진혁씨 덕분에 즐거웠어요.,,,,,,,
,16,VerandaDialogue,김진혁,에이...저도 누나가 잘 받아줘서 잘 얘기했던거 같아요.,,,,NamSmile_Portrait,,,
,,,,저야말로 고마워요.,,,,,,,
,17,VerandaDialogue,이채린,그래요 ㅋㅋㅋ,,,,CharinSmile_Portrait,,,
,,,,저 가면 이제 9시마다 안 나와도 되겠네요.,,,,,,,
,18,VerandaDialogue,김진혁,그렇죠...,,,,NamNormal_Portrait,,,
,19,VerandaDialogue,이채린,막 제 생각하는거 아니죠? ㅋㅋㅋ,,,,CharinSmile_Portrait,,,
,20,VerandaDialogue,김진혁,하하...,,,,NamSmile_Portrait,,,
,,,,(아마 가끔은 생각 날 거 같다.),,,,NamNormal_Portrait,,,
,,,,(살면서 이런 경험은 아마 처음이자 마지막일 것이다.),,,,,,,
,21,VerandaDialogue,이채린,...후,,,CV_Smoking_Illustration,CharinNormal_Portrait,,,
,,,,이제 여기서 피는 이 담배도 마지막이네요.,,,CV_HandSmoke_Illustration,,,,
,22,VerandaDialogue,김진혁,그러게요...,,,,NamNormal_Portrait,,,
,,,,누나 다시 여기로 돌아올 수도 있나요...?,,,,,,,
,23,VerandaDialogue,이채린,음...,,,,CharinNormal_Portrait,,,
,,,,아마...그럴 일은 없을 거 같아요.,,,,,,,
,,,,그러니 오늘이 마지막이겠네요.,,,,,,,
,24,VerandaDialogue,김진혁,아...그렇군요...,,,,NamNormal_Portrait,,,
,25,VerandaNarration,나레이션,(이 뒤로는 누나랑 가볍게 대화를 나눴다.),,,,,,,
,,,,(이제 마지막이라 그런지 약간의 아쉬움도 느껴졌다.),,,,,,,
,26,VerandaDialogue,이채린,...후,,,CV_Smoking_Illustration,CharinNormal_Portrait,,,
,,,,다 폈네요.,,,CV_NoSmoke_Illustration,,,,
,,,,그러면 이제 슬슬 들어갈까요?,,,,CharinSmile_Portrait,,,
,27,VerandaDialogue,김진혁,네@ 그래요.,,,,NamNormal_Portrait,,,
,28,VerandaDialogue,이채린,며칠 동안 고마웠어요.,,,,CharinSmile_Portrait,,,
,,,,다음번에 기회가 된다면 또 봐요.,,,,,,,
,29,VerandaDialogue,김진혁,네@ 누나도 이사 잘 마무리하세요.,,,,NamSmile_Portrait,,,
,30,VerandaDialogue,이채린,그래요~,,,,CharinSmile_Portrait,,,
1061,1,VerandaDialogue,김진혁,하아아암...,,,Veranda_Illustration,NamNormal_Portrait,,,
,,,,(피곤하다...),,,,,,,
,,,,(어제 술 막 많이 마시진 않았는데...약간 숙취가 있네...),,,,,,,
,,,,(오랜만에 마셔서 그런가...),,,,,,,
,,,,(누난 괜찮은가...?),,,,,,,
,,,,(...),,,,,,,
,,,,(이제 내일이면 누나도 가는구나...),,,,,,,
,,,,(...),,,,,,,
,,,,(오늘이 그럼 마지막 날이네...),,,,,,,
,,,,(짧은 시간이었지만...그래도 누나랑 대화도 많이 하고...),,,,,,,
,,,,(진짜 재밌었다...),,,,,,,
,,,,(인생 살면서 이런 경험을 또 할 수 있을까?),,,,,,,
,,,,(아마 다시는 없을 거야...),,,,,,,
,,,,(누나 가기 전에 전화번호라도 한번 물어봐야겠다),,,,,,,
,,,,(그래도 요 며칠 대화한 거 생각하면...이사가신 뒤로 연락해도...),,,,,,,
,,,,(괜찮겠지...?),,,,,,,
,,,,(모르겠다~),,,,NamSmile_Portrait,,,
,,,,(어@ 누나 오셨다.),,,,,,,
,,,,누나!,,,,,,,
,2,VerandaDialogue,이채린,먼저 나와있었네요.,,,,CharinSmile_Portrait,,,
,,,,잠시만요...,,,,,,,
,,,,...,,,CV_HandSmoke_Illustration,,,Beranda_Sound_SFX,
,,,,...후,,,CV_Smoking_Illustration,,,,NormalTalk_BGM
,,,,이제 여기서 담배도 마지막이네요...,,,,,,,
,3,VerandaDialogue,김진혁,그러게요.,,,,NamNormal_Portrait,,,
,4,VerandaDialogue,이채린,...후,,,,CharinNormal_Portrait,,,
,,,,맞다@ 어제 간만에 술 마셔서 재밌었어요.,,,CV_HandSmoke_Illustration,CharinEyeSmile_Portrait,,,
,,,,오랜만에 마신 술이라 그런지 즐거웠어요.,,,,,,,
,5,VerandaDialogue,김진혁,저도 즐거웠어요.,,,,NamSmile_Portrait,,,
,,,,누나 그럼 이제 내일 가는 거네요...?,,,,,,,
,6,VerandaDialogue,이채린,그렇죠@ 이미 집 주인 분한테도 얘기 해놔서 내일이면 바로 방 뺄거 같아요.,,,,CharinSmile_Portrait,,,
,7,VerandaDialogue,김진혁,짐이나 그런 건 다 챙겼어요?,,,,NamSmile_Portrait,,,
,8,VerandaDialogue,이채린,네@ 뭐 특별히 챙길 건 없어가지고.,,,,CharinSmile_Portrait,,,
,,,,후딱 챙기고 쉬고 있었어요.,,,,,,,
,,,,...다 챙기고 나니까 확 체감되는 거 있죠?,,,,,,,
,9,VerandaDialogue,김진혁,그 느낌 알죠...,,,,NamNormal_Portrait,,,
,10,VerandaDialogue,이채린,...후,,,CV_Smoking_Illustration,CharinNormal_Portrait,,,
,,,,여튼@ 자요.,,,CV_HandSmoke_Illustration,CharinSmile_Portrait,Phone_DisplayItem,,
,11,VerandaDialogue,김진혁,...?,,,,NamNormal_Portrait,Phone_DisplayItem,,
,,,,(갑자기 웬 핸드폰...?),,,,,Phone_DisplayItem,,
,12,VerandaDialogue,이채린,번호 찍어요. 나중에도 연락할게요.,,,,CharinEyeSmile_Portrait,,,
,13,VerandaDialogue,김진혁,...!,,,,NamSuprised_Portrait,,,
,14,VerandaDialogue,이채린,나중에 이사하고 또 만나요. 안 그래도 계속 연락처 교환할 생각하고 있었는데@ 줄 타이밍을 못 잡고 있었어요 ㅋㅋㅋ,,,,CharinEyeSmile_Portrait,,,
,15,VerandaDialogue,김진혁,(내가 먼저 누나한테 물어보려고 했는데...),,,,NamSuprised_Portrait,,,
,,,,(감격이다...),,,,,,,
,,,,여기 있어요@ 누나.,,,,NamSmile_Portrait,Phone_DisplayItem,,
,16,VerandaDialogue,이채린,고마워요 ㅋㅋㅋ,,,,CharinEyeSmile_Portrait,Phone_DisplayItem,,
,,,,나중에 부르면 나와야 해요?,,,,,,,
,17,VerandaDialogue,김진혁,네 ㅋㅋㅋ,,,,NamSmile_Portrait,,,
,,,,부르면 바로 준비해서 나가겠습니다!,,,,,,,
,18,VerandaDialogue,이채린,좋아요 ㅋㅋㅋ,,,,CharinEyeSmile_Portrait,,,
,19,VerandaDialogue,김진혁,그러면 누나 내일은 몇 시에 나가요?,,,,NamSmile_Portrait,,,
,20,VerandaDialogue,이채린,음...아마 막 늦게 나가지는 않고...,,,,CharinSmile_Portrait,,,
,,,,그래도 한 저녁 시간 때 전에는 나갈 거 같아요.,,,,,,,
,21,VerandaDialogue,김진혁,적당히 늦고 좋네요.,,,,NamSmile_Portrait,,,
,22,VerandaDialogue,이채린,그렇죠.,,,,CharinSmile_Portrait,,,
,,,,낼 일찍 일어날 자신은 없어가지고 ㅋㅋㅋ,,,,CharinEyeSmile_Portrait,,,
,23,VerandaDialogue,김진혁,ㅋㅋㅋㅋㅋㅋ,,,,NamSmile_Portrait,,,
,24,VerandaDialogue,이채린,아@ 그리고 저번에 제가 이번 주는 1주일 동안 알바 쉰다고 한 거 기억나요?,,,,CharinSmile_Portrait,,,
,25,VerandaDialogue,김진혁,네@ 기억하고 있어요.,,,,NamSmile_Portrait,,,
,26,VerandaDialogue,이채린,그럼@ 이번 주에 한 번 만나는 거 어때요?,,,,CharinSmile_Portrait,,,
,27,VerandaDialogue,김진혁,어...,,,,NamSuprised_Portrait,,,
,,,,(안 나간 지 꽤 되긴 했는데...),,,,,,,
,,,,혹시 어디서 만나는지...,,,,,,,
,28,VerandaDialogue,이채린,어디 멀리는 안 갈 거에요 ㅋㅋㅋ,,,,CharinEyeSmile_Portrait,,,
,,,,편맥 하고 싶은 거라서 편의점으로 부르지 않을까요?,,,,,,,
,29,VerandaDialogue,김진혁,아@ 그런 거라면 바로 가야죠.,,,,NamSmile_Portrait,,,
,30,VerandaDialogue,이채린,ㅋㅋㅋㅋㅋㅋ,,,,CharinEyeSmile_Portrait,,,
,,,,나중에 도착하고 연락할게요. 늦지 않게 나와야 해요.,,,,CharinSmile_Portrait,,,
